This table contains data used to generate Figure 2 in Guo et al., Nature 466: 835-840 (2010).
Log2 fold changes (miR-1-transfected vs mock-transfected HeLa cells) for genes that passed the read count threshold: at least 100 mRNA-Seq tags and at least 100 ribosome-protected fragments
RefseqAccession	noSite_rnaseq_log2fc	>=1site_rnaseq_log2fc	>=1site_protDetected_rnaseq_log2fc	>=1site_protSupported_rnaseq_log2fc	noSite_footprint_log2fc	>=1site_footprint_log2fc	>=1site_protDetected_footprint_log2fc	>=1site_protSupported_footprint_log2fc	noSite_translEff_log2fc	>=1site_translEff_log2fc	>=1site_protDetected_translEff_log2fc	>=1site_protSupported_translEff_log2fc
NM_001688	0.166623544336	-	-	-	0.00144013842	-	-	-	-0.165183405916	-	-	-
NM_000026	0.0414944583935	-	-	-	0.272805458475	-	-	-	0.231311000082	-	-	-
NM_173083	-0.09840163191	-	-	-	-0.462799369889	-	-	-	-0.364397737979	-	-	-
NM_145061	-0.360548813366	-	-	-	-0.343761500507	-	-	-	0.0167873128588	-	-	-
NM_144643	0.527608617631	-	-	-	-0.243789143267	-	-	-	-0.771397760898	-	-	-
NM_000159	-0.26910778398	-	-	-	0.889279665072	-	-	-	1.15838744905	-	-	-
NM_018303	-0.485811898131	-	-	-	-0.303409402765	-	-	-	0.182402495366	-	-	-
NM_017931	-0.15892486623	-	-	-	-0.0853029268059	-	-	-	0.0736219394237	-	-	-
NM_000937	-0.2058764078	-	-	-	0.187528132568	-	-	-	0.393404540368	-	-	-
NM_001039916	-0.342763181778	-	-	-	-0.618886742151	-	-	-	-0.276123560373	-	-	-
NM_007211	-0.319783258493	-	-	-	-0.174882634221	-	-	-	0.144900624272	-	-	-
NM_004255	-0.256591638343	-	-	-	-0.637242319508	-	-	-	-0.380650681165	-	-	-
NM_015999	-0.0064089471516	-	-	-	-0.22879291576	-	-	-	-0.222383968608	-	-	-
NM_015884	-0.26149459987	-	-	-	-0.310342266658	-	-	-	-0.0488476667882	-	-	-
NM_003910	0.166647791108	-	-	-	-0.0409853490843	-	-	-	-0.207633140193	-	-	-
NM_016468	-0.171363368117	-	-	-	-0.33626696396	-	-	-	-0.164903595843	-	-	-
NM_003917	-0.869562460854	-	-	-	-0.680021421301	-	-	-	0.189541039553	-	-	-
NM_017599	0.0194617139612	-	-	-	-0.241777980175	-	-	-	-0.261239694136	-	-	-
NM_015651	-0.48014672875	-	-	-	-0.485301735012	-	-	-	-0.0051550062622	-	-	-
NM_006070	0.220910875325	-	-	-	0.710673018598	-	-	-	0.489762143273	-	-	-
NM_003591	0.315648396392	-	-	-	0.0206982777662	-	-	-	-0.294950118626	-	-	-
NM_024725	-0.262379960463	-	-	-	-0.144789776505	-	-	-	0.117590183957	-	-	-
NM_003350	0.104350611547	-	-	-	-0.187826737414	-	-	-	-0.292177348961	-	-	-
NM_139343	-0.187362870293	-	-	-	1.0168743581	-	-	-	1.2042372284	-	-	-
NM_001002030	-0.0896343935219	-	-	-	0.0930134275732	-	-	-	0.182647821095	-	-	-
NM_001002031	-0.413497693315	-	-	-	0.331433872	-	-	-	0.744931565315	-	-	-
NM_001145001	-0.0926927553865	-	-	-	0.0590960859412	-	-	-	0.151788841328	-	-	-
NM_001002033	1.46056905532	-	-	-	1.13495106514	-	-	-	-0.325617990176	-	-	-
NM_015386	-0.326514391721	-	-	-	-0.423955731114	-	-	-	-0.0974413393932	-	-	-
NM_004813	-0.594069938957	-	-	-	-0.112760922313	-	-	-	0.481309016644	-	-	-
NM_004814	0.0030869321614	-	-	-	-0.143496516038	-	-	-	-0.146583448199	-	-	-
NM_020199	0.540279289924	-	-	-	0.280902926173	-	-	-	-0.259376363751	-	-	-
NM_020198	0.526930799948	-	-	-	0.525052744824	-	-	-	-0.0018780551242	-	-	-
NM_004818	-0.33605360789	-	-	-	-0.189576519364	-	-	-	0.146477088526	-	-	-
NM_020196	0.140876487572	-	-	-	0.316188883821	-	-	-	0.175312396249	-	-	-
NM_020194	-0.293729366845	-	-	-	-0.440669994251	-	-	-	-0.146940627406	-	-	-
NM_020191	0.28490805432	-	-	-	0.483181151486	-	-	-	0.198273097166	-	-	-
NM_145266	-0.745573743579	-	-	-	0.174401754414	-	-	-	0.919975497993	-	-	-
NM_145265	0.242723490576	-	-	-	-0.338837572148	-	-	-	-0.581561062724	-	-	-
NM_006677	-0.25671806793	-	-	-	-0.349933264835	-	-	-	-0.0932151969052	-	-	-
NM_006670	0.354772020769	-	-	-	0.401812250517	-	-	-	0.0470402297478	-	-	-
NM_001080779	-0.220852615373	-	-	-	-0.382172897917	-	-	-	-0.161320282544	-	-	-
NM_003689	-0.745119184407	-	-	-	-0.587196965565	-	-	-	0.157922218842	-	-	-
NM_002775	-0.669114627587	-	-	-	-1.03686080795	-	-	-	-0.367746180367	-	-	-
NM_002957	-0.633944470337	-	-	-	-0.237411843991	-	-	-	0.396532626346	-	-	-
NM_003683	0.342576723799	-	-	-	0.292106944693	-	-	-	-0.0504697791062	-	-	-
NM_002953	-0.556560742407	-	-	-	-0.590212248835	-	-	-	-0.0336515064282	-	-	-
NM_002952	-0.454524961575	-	-	-	0.001589629653	-	-	-	0.456114591228	-	-	-
NM_002951	-0.152807227949	-	-	-	-0.0009327066393	-	-	-	0.15187452131	-	-	-
NM_002950	0.161939865309	-	-	-	0.11117807238	-	-	-	-0.0507617929292	-	-	-
NM_006417	-2.01122749011	-	-	-	-1.91495413926	-	-	-	0.0962733508538	-	-	-
NM_024348	-0.0680011272892	-	-	-	0.166019288289	-	-	-	0.234020415578	-	-	-
NM_003170	0.0447301746969	-	-	-	0.146512430065	-	-	-	0.101782255368	-	-	-
NM_001127325	-0.168086655376	-	-	-	0.661604643659	-	-	-	0.829691299035	-	-	-
NM_014255	-0.0259618853954	-	-	-	0.38407066813	-	-	-	0.410032553526	-	-	-
NM_001130829	-0.143291632079	-	-	-	0.0953408414732	-	-	-	0.238632473552	-	-	-
NM_013354	0.151643366493	-	-	-	-0.617199718009	-	-	-	-0.768843084502	-	-	-
NM_001113347	-0.177491575214	-	-	-	-0.284083658443	-	-	-	-0.106592083229	-	-	-
NM_002887	0.590122622363	-	-	-	0.662708370374	-	-	-	0.0725857480108	-	-	-
NM_002883	0.483728259067	-	-	-	0.283553523461	-	-	-	-0.200174735606	-	-	-
NM_002882	0.0142990366792	-	-	-	-0.136329393451	-	-	-	-0.15062843013	-	-	-
NM_024295	0.386203656199	-	-	-	-0.101620364707	-	-	-	-0.487824020907	-	-	-
NM_014647	0.0139235304197	-	-	-	0.358614561116	-	-	-	0.344691030696	-	-	-
NM_005514	-0.463079722166	-	-	-	-0.565405522449	-	-	-	-0.102325800283	-	-	-
NM_031232	-0.590893944189	-	-	-	-0.221147513446	-	-	-	0.369746430743	-	-	-
NM_002314	0.529147421122	-	-	-	0.666639938174	-	-	-	0.137492517052	-	-	-
NM_002317	-0.12399107612	-	-	-	-0.384629985521	-	-	-	-0.260638909401	-	-	-
NM_003779	0.682548994156	-	-	-	-0.0132252487618	-	-	-	-0.695774242918	-	-	-
NM_006302	0.257738581548	-	-	-	-0.0699868986224	-	-	-	-0.327725480171	-	-	-
NM_006303	-0.0400392977875	-	-	-	-0.194769333471	-	-	-	-0.154730035683	-	-	-
NM_002318	-1.05926910652	-	-	-	-0.554282343092	-	-	-	0.504986763429	-	-	-
NM_006304	-0.187069758744	-	-	-	-0.240361514919	-	-	-	-0.0532917561752	-	-	-
NM_003773	0.420916240967	-	-	-	-0.747354190759	-	-	-	-1.16827043173	-	-	-
NM_006098	-0.0560716723385	-	-	-	-0.0603038498445	-	-	-	-0.00423217750601	-	-	-
NM_002081	-0.484406069617	-	-	-	-0.603375122009	-	-	-	-0.118969052392	-	-	-
NM_002080	-0.0271208907007	-	-	-	-0.116501214769	-	-	-	-0.0893803240683	-	-	-
NM_001011546	-0.121142713811	-	-	-	-0.0111057699722	-	-	-	0.110036943839	-	-	-
NM_003575	-0.343108365424	-	-	-	-0.734165419002	-	-	-	-0.391057053578	-	-	-
NM_020896	-0.221966235684	-	-	-	-0.170211194497	-	-	-	0.0517550411868	-	-	-
NM_014008	-0.939566504983	-	-	-	-0.475331001698	-	-	-	0.464235503285	-	-	-
NM_001130912	0.303694227541	-	-	-	0.194085216362	-	-	-	-0.109609011179	-	-	-
NM_006023	0.0833915599524	-	-	-	-0.0403642265715	-	-	-	-0.123755786524	-	-	-
NM_014003	0.0510228019954	-	-	-	0.426972324415	-	-	-	0.37594952242	-	-	-
NM_018230	0.163970270859	-	-	-	0.13254908323	-	-	-	-0.0314211876292	-	-	-
NM_018233	0.447897068455	-	-	-	0.727298164817	-	-	-	0.279401096362	-	-	-
NM_018235	-0.40013931046	-	-	-	-0.545720329589	-	-	-	-0.145581019129	-	-	-
NM_018237	-0.109759316903	-	-	-	-0.178511355401	-	-	-	-0.0687520384979	-	-	-
NM_005642	0.0416543932553	-	-	-	-0.326071860917	-	-	-	-0.367726254172	-	-	-
NM_015358	0.271300074986	-	-	-	0.468085469936	-	-	-	0.19678539495	-	-	-
NM_032341	0.664504818686	-	-	-	0.971855331403	-	-	-	0.307350512717	-	-	-
NM_032340	-0.697290659316	-	-	-	-0.30802877187	-	-	-	0.389261887446	-	-	-
NM_014736	-0.757452094533	-	-	-	-1.39943088734	-	-	-	-0.641978792804	-	-	-
NM_002229	0.356715225177	-	-	-	0.747701337609	-	-	-	0.390986112432	-	-	-
NM_014225	-0.0930058305431	-	-	-	-0.137953135931	-	-	-	-0.0449473053877	-	-	-
NM_014222	-0.0432917639334	-	-	-	-0.306348796663	-	-	-	-0.263057032729	-	-	-
NM_002553	0.111164297138	-	-	-	0.778816617801	-	-	-	0.667652320663	-	-	-
NM_001037637	-0.0262586463797	-	-	-	-0.0080798786008	-	-	-	0.0181787677789	-	-	-
NM_001037633	0.122555206925	-	-	-	-0.289485755861	-	-	-	-0.412040962786	-	-	-
NM_002226	-0.586137079455	-	-	-	-1.71564533103	-	-	-	-1.12950825157	-	-	-
NM_002799	0.0451785216708	-	-	-	0.134765623426	-	-	-	0.0895871017554	-	-	-
NM_002798	-0.164170706902	-	-	-	-0.237322105175	-	-	-	-0.0731513982732	-	-	-
NM_005896	-0.017296836049	-	-	-	0.006876645467	-	-	-	0.024173481516	-	-	-
NM_002791	0.192554412788	-	-	-	0.440407495829	-	-	-	0.247853083041	-	-	-
NM_002790	-0.0047137584045	-	-	-	0.249622074767	-	-	-	0.254335833172	-	-	-
NM_001039465	-0.0921193012503	-	-	-	-0.105056257588	-	-	-	-0.0129369563374	-	-	-
NM_002794	0.0736060364554	-	-	-	0.392665028389	-	-	-	0.319058991934	-	-	-
NM_018129	-0.614410387241	-	-	-	-0.422661933185	-	-	-	0.191748454056	-	-	-
NM_018128	0.58589498399	-	-	-	0.405478085853	-	-	-	-0.180416898137	-	-	-
NM_005689	-1.0778326568	-	-	-	-0.989988540192	-	-	-	0.0878441166088	-	-	-
NM_018127	0.193045337991	-	-	-	0.192751209433	-	-	-	-0.0002941285582	-	-	-
NM_018121	-0.689132135929	-	-	-	-0.768112750925	-	-	-	-0.0789806149962	-	-	-
NM_001002762	0.0626013317004	-	-	-	0.562082959946	-	-	-	0.499481628246	-	-	-
NM_007108	-0.351805370909	-	-	-	-0.0736201288342	-	-	-	0.278185242074	-	-	-
NM_018052	-0.305244802663	-	-	-	-0.757873566421	-	-	-	-0.452628763758	-	-	-
NM_001130007	0.396431172406	-	-	-	0.223075647307	-	-	-	-0.173355525099	-	-	-
NM_015516	-0.12399107612	-	-	-	-0.0276128036239	-	-	-	0.0963782724961	-	-	-
NM_152272	0.240506451835	-	-	-	0.698390916387	-	-	-	0.457884464552	-	-	-
NM_018833	0.0788986886704	-	-	-	0.151046070105	-	-	-	0.0721473814348	-	-	-
NM_018838	0.0159668765992	-	-	-	0.68414721231	-	-	-	0.668180335711	-	-	-
NM_032299	0.299690517568	-	-	-	-0.097372902395	-	-	-	-0.397063419963	-	-	-
NM_001144773	-1.29577573444	-	-	-	-1.57003896032	-	-	-	-0.274263225876	-	-	-
NM_032290	-0.571179099003	-	-	-	-0.493061380316	-	-	-	0.0781177186868	-	-	-
NM_001001555	-0.0760287475318	-	-	-	-0.15340290681	-	-	-	-0.077374159278	-	-	-
NM_001077494	0.845808128096	-	-	-	2.00232270759	-	-	-	1.1565145795	-	-	-
NM_015199	0.183782449283	-	-	-	0.0392421711324	-	-	-	-0.144540278151	-	-	-
NM_212492	-0.0389300808306	-	-	-	-0.205380197588	-	-	-	-0.166450116757	-	-	-
NM_001142353	-0.158065010215	-	-	-	-0.641935644848	-	-	-	-0.483870634633	-	-	-
NM_022768	0.178318478447	-	-	-	0.586308064095	-	-	-	0.407989585648	-	-	-
NM_022765	-0.637712850259	-	-	-	-0.622172390027	-	-	-	0.0155404602318	-	-	-
NM_015176	-0.459594107905	-	-	-	-0.482710532063	-	-	-	-0.0231164241582	-	-	-
NM_005022	-0.122093657107	-	-	-	0.376877077862	-	-	-	0.498970734969	-	-	-
NM_005027	-0.852672098476	-	-	-	-1.32093339312	-	-	-	-0.468261294641	-	-	-
NM_001212	0.0863421046104	-	-	-	0.351096219845	-	-	-	0.264754115235	-	-	-
NM_019058	-0.94294235987	-	-	-	-0.992986161766	-	-	-	-0.0500438018962	-	-	-
NM_176801	0.0082035362449	-	-	-	-0.107777514798	-	-	-	-0.115981051043	-	-	-
NM_022163	0.220582573971	-	-	-	-0.0250385801999	-	-	-	-0.245621154171	-	-	-
NM_022164	0.808894728021	-	-	-	1.09368995515	-	-	-	0.284795227132	-	-	-
NM_022915	0.168996551815	-	-	-	-0.0150642484256	-	-	-	-0.184060800241	-	-	-
NM_021129	0.203173667133	-	-	-	0.0042170418925	-	-	-	-0.198956625241	-	-	-
NM_021128	-0.167741278913	-	-	-	-0.0652588557081	-	-	-	0.102482423204	-	-	-
NM_001033	-0.288045391533	-	-	-	-0.414933722054	-	-	-	-0.126888330521	-	-	-
NM_001997	-0.229589384499	-	-	-	0.130122024811	-	-	-	0.35971140931	-	-	-
NM_030919	0.243255490474	-	-	-	0.15704378044	-	-	-	-0.0862117100342	-	-	-
NM_001143998	0.157918275568	-	-	-	0.725967388004	-	-	-	0.568049112436	-	-	-
NM_016070	0.376334401495	-	-	-	0.0143869824461	-	-	-	-0.361947419049	-	-	-
NM_016077	0.395617686607	-	-	-	0.561284014866	-	-	-	0.165666328259	-	-	-
NM_016079	-0.445381754335	-	-	-	-0.232339754657	-	-	-	0.213041999678	-	-	-
NM_205847	0.0675138433674	-	-	-	0.193275799805	-	-	-	0.125761956438	-	-	-
NM_205843	-0.0459527985149	-	-	-	-0.265612410396	-	-	-	-0.219659611881	-	-	-
NM_205841	-0.478805132468	-	-	-	-0.259626772222	-	-	-	0.219178360246	-	-	-
NM_001453	-0.0077380076241	-	-	-	-0.183150250204	-	-	-	-0.17541224258	-	-	-
NM_001320	-0.192898553802	-	-	-	0.0894279283002	-	-	-	0.282326482102	-	-	-
NM_206866	0.898306184298	-	-	-	0.720559735748	-	-	-	-0.17774644855	-	-	-
NM_004136	0.443727053412	-	-	-	0.68286658405	-	-	-	0.239139530638	-	-	-
NM_004134	0.444046081746	-	-	-	0.397038702637	-	-	-	-0.0470073791092	-	-	-
NM_015131	0.502552901579	-	-	-	0.52887271141	-	-	-	0.0263198098308	-	-	-
NM_001031713	0.0879798219034	-	-	-	0.335226998767	-	-	-	0.247247176864	-	-	-
NM_001031711	-0.439969904677	-	-	-	-0.338304115825	-	-	-	0.101665788852	-	-	-
NM_000320	-0.42730349284	-	-	-	-0.0329076146235	-	-	-	0.394395878216	-	-	-
NM_007111	0.255781093339	-	-	-	0.0945246066332	-	-	-	-0.161256486706	-	-	-
NM_025241	0.0511705736884	-	-	-	-1.16613166632	-	-	-	-1.21730224001	-	-	-
NM_004640	-0.198484802344	-	-	-	0.0233591295257	-	-	-	0.221843931869	-	-	-
NM_004643	0.0805563112084	-	-	-	0.0469986147668	-	-	-	-0.0335576964416	-	-	-
NM_004642	-0.160955661299	-	-	-	-0.580654119698	-	-	-	-0.419698458399	-	-	-
NM_016216	-0.14852548324	-	-	-	1.08283143968	-	-	-	1.23135692292	-	-	-
NM_016213	0.378509264409	-	-	-	0.186518433629	-	-	-	-0.19199083078	-	-	-
NM_012203	-0.197240058151	-	-	-	-0.42622475499	-	-	-	-0.228984696839	-	-	-
NM_004481	-0.110054474686	-	-	-	-0.18629233619	-	-	-	-0.0762378615037	-	-	-
NM_016219	-0.474160475222	-	-	-	-0.442952328231	-	-	-	0.0312081469908	-	-	-
NM_012207	0.187533176033	-	-	-	0.53844943778	-	-	-	0.350916261747	-	-	-
NM_005827	0.0186133193228	-	-	-	0.904312591046	-	-	-	0.885699271723	-	-	-
NM_022902	0.134253728309	-	-	-	-0.141695823032	-	-	-	-0.275949551342	-	-	-
NM_022903	-0.226219125123	-	-	-	-0.828967956312	-	-	-	-0.602748831189	-	-	-
NM_016183	0.0847531742124	-	-	-	0.265498172489	-	-	-	0.180744998277	-	-	-
NM_005439	-0.118041809789	-	-	-	-0.0145872455973	-	-	-	0.103454564192	-	-	-
NM_138799	-1.08045356623	-	-	-	-0.177249648765	-	-	-	0.903203917466	-	-	-
NM_022909	-0.685577238752	-	-	-	-0.427688312421	-	-	-	0.257888926331	-	-	-
NM_144703	0.186141384038	-	-	-	0.599957125607	-	-	-	0.413815741569	-	-	-
NM_133450	-0.112328158594	-	-	-	-0.600861883781	-	-	-	-0.488533725186	-	-	-
NM_020726	-0.0606509534546	-	-	-	-0.703672689365	-	-	-	-0.64302173591	-	-	-
NM_006930	0.0304412870386	-	-	-	0.12287429722	-	-	-	0.0924330101816	-	-	-
NM_000034	-0.357929938775	-	-	-	-0.167976485965	-	-	-	0.18995345281	-	-	-
NM_020728	-0.35701487313	-	-	-	-0.124400478058	-	-	-	0.232614395071	-	-	-
NM_001146108	-0.653835083815	-	-	-	-0.447125441882	-	-	-	0.206709641933	-	-	-
NM_000146	-0.418008762196	-	-	-	-0.170371645483	-	-	-	0.247637116713	-	-	-
NM_007209	-0.196374959209	-	-	-	0.292141129187	-	-	-	0.488516088396	-	-	-
NM_017922	-0.294853196817	-	-	-	-0.188425192245	-	-	-	0.106428004572	-	-	-
NM_000143	-0.233838256967	-	-	-	-0.0640038217569	-	-	-	0.16983443521	-	-	-
NM_001135243	0.11017449732	-	-	-	-0.223993601865	-	-	-	-0.334168099185	-	-	-
NM_005438	1.21076243268	-	-	-	1.57504079971	-	-	-	0.364278367034	-	-	-
NM_000925	0.315713060789	-	-	-	0.235480124727	-	-	-	-0.0802329360622	-	-	-
NM_001123	0.0900372080624	-	-	-	0.497962109228	-	-	-	0.407924901166	-	-	-
NM_016453	-0.685410250496	-	-	-	0.144595171278	-	-	-	0.830005421774	-	-	-
NM_016456	-0.551001217065	-	-	-	-0.965828818415	-	-	-	-0.41482760135	-	-	-
NM_001001433	0.0430922954084	-	-	-	-1.06828629318	-	-	-	-1.11137858859	-	-	-
NM_016454	0.0798343319404	-	-	-	0.286239613603	-	-	-	0.206405281663	-	-	-
NM_003969	-0.120301316971	-	-	-	-0.311089638759	-	-	-	-0.190788321788	-	-	-
NM_024996	0.337589009096	-	-	-	0.393932957087	-	-	-	0.0563439479908	-	-	-
NM_015984	0.1447120798	-	-	-	-0.167208706335	-	-	-	-0.311920786135	-	-	-
NM_022833	0.245191011625	-	-	-	0.243620538597	-	-	-	-0.0015704730282	-	-	-
NM_022830	0.136699389245	-	-	-	-0.0868665980175	-	-	-	-0.223565987263	-	-	-
NM_198576	-1.40360940895	-	-	-	-0.604614018643	-	-	-	0.798995390308	-	-	-
NM_004793	-0.233930109999	-	-	-	-0.461219984399	-	-	-	-0.2272898744	-	-	-
NM_004792	0.269496890366	-	-	-	0.288122482656	-	-	-	0.0186255922898	-	-	-
NM_181503	-0.183327921387	-	-	-	0.313503832389	-	-	-	0.496831753776	-	-	-
NM_138462	0.131663799348	-	-	-	-0.35082841263	-	-	-	-0.482492211978	-	-	-
NM_007065	0.284711857368	-	-	-	-0.157462493711	-	-	-	-0.442174351079	-	-	-
NM_024753	0.154786066259	-	-	-	-0.264248675499	-	-	-	-0.419034741758	-	-	-
NM_006247	-0.0459885641187	-	-	-	0.305537959038	-	-	-	0.351526523157	-	-	-
NM_003366	-0.0993539430735	-	-	-	-0.275325218804	-	-	-	-0.17597127573	-	-	-
NM_198887	0.263153537098	-	-	-	-0.371746223494	-	-	-	-0.634899760592	-	-	-
NM_001033925	0.203047452616	-	-	-	0.425851262084	-	-	-	0.222803809468	-	-	-
NM_003363	-0.232167928601	-	-	-	-0.648458435178	-	-	-	-0.416290506577	-	-	-
NM_003362	-0.56550078676	-	-	-	-0.450739013515	-	-	-	0.114761773245	-	-	-
NM_021198	-0.0082412148287	-	-	-	-0.235380208977	-	-	-	-0.227138994148	-	-	-
NM_001042517	0.277975044291	-	-	-	0.406902249326	-	-	-	0.128927205035	-	-	-
NM_003368	-0.0547043046757	-	-	-	-0.339844345551	-	-	-	-0.285140040875	-	-	-
NM_004864	1.6763878102	-	-	-	1.68550085112	-	-	-	0.0091130409238	-	-	-
NM_006442	-0.0631485592684	-	-	-	-0.568970711201	-	-	-	-0.505822151932	-	-	-
NM_016525	0.0316418377533	-	-	-	-0.379327019117	-	-	-	-0.41096885687	-	-	-
NM_025029	-0.422486476543	-	-	-	0.0977943534872	-	-	-	0.52028083003	-	-	-
NM_006640	0.0595521907504	-	-	-	0.306702025347	-	-	-	0.247149834597	-	-	-
NM_006644	0.769309773133	-	-	-	0.775465829031	-	-	-	0.0061560558978	-	-	-
NM_006649	0.370062928403	-	-	-	0.363499072079	-	-	-	-0.0065638563242	-	-	-
NM_002764	0.571805795478	-	-	-	0.565013550567	-	-	-	-0.0067922449112	-	-	-
NM_003550	0.144114319261	-	-	-	0.452466100039	-	-	-	0.308351780778	-	-	-
NM_002766	0.302199284097	-	-	-	0.281897496361	-	-	-	-0.0203017877362	-	-	-
NM_145109	1.56186502719	-	-	-	1.69252604295	-	-	-	0.130661015764	-	-	-
NM_002946	-0.041528915928	-	-	-	-0.145972701334	-	-	-	-0.104443785406	-	-	-
NM_003143	0.378756661313	-	-	-	-0.136146112622	-	-	-	-0.514902773936	-	-	-
NM_024038	-0.148951820564	-	-	-	0.420146985492	-	-	-	0.569098806056	-	-	-
NM_002768	-0.228142651303	-	-	-	0.0100421946838	-	-	-	0.238184845986	-	-	-
NM_031420	0.21636134538	-	-	-	0.403205485817	-	-	-	0.186844140437	-	-	-
NM_138809	-1.0314314383	-	-	-	-1.16384969425	-	-	-	-0.132418255942	-	-	-
NM_013349	0.0194617139612	-	-	-	-0.662416554298	-	-	-	-0.681878268259	-	-	-
NM_175617	0.334963539689	-	-	-	1.66933404734	-	-	-	1.33437050765	-	-	-
NM_018427	0.636856506572	-	-	-	0.613691445171	-	-	-	-0.0231650614012	-	-	-
NM_002167	-0.617715872312	-	-	-	-0.275287471434	-	-	-	0.342428400878	-	-	-
NM_013346	0.364109885348	-	-	-	0.604083075933	-	-	-	0.239973190585	-	-	-
